ID,Incident Number,Arrest Date,Court Number,Case Filed,Status,Suspect Charge List,Case Type
126749,200723547,2020/01/12,20012761,Y,Filed,",11364(A),11377(A),12022.1,496(A),466,459,",Felony
126750,200634881,2020/01/12,20012763,N,Discharge Only,",311.11A,NOTINTBL,",Felony
126751,200724012,2020/01/12,20012764,Y,Filed,",602(M),148(A)1,166(A)4,",Misdemeanor
126753,200724307,2020/01/12,20012769,N,Other Action,",166(A)4,11364(A),",Misdemeanor
126754,200724385,2020/01/12,20012772,Y,Filed,",602(M),",Misdemeanor
126755,200723945,2020/01/12,20012774,Y,Filed,",466,459,594(B)1,496(A),",Felony
126756,200724686,2020/01/12,20012776,N,Other Action,",290.011A,290.012A,",Felony
126757,200724379,2020/01/12,20012777,Y,Filed,",459,",Felony
126758,200724896,2020/01/12,20012781,Y,Filed,",11351.5,",Felony
126759,200724460,2020/01/12,20012782,Y,Filed,",11351,11378,11379(A),11351.5,",Felony
126760,200724761,2020/01/12,20012783,N,Other Action,",11351.5,11352(A),11378,11351,",Felony
126761,200724965,2020/01/12,20012784,N,Other Action,",166(A)4,",Misdemeanor
126762,200724909,2020/01/12,20012785,Y,Filed,",11351.5,11352(A),",Felony
126763,200725032,2020/01/12,20012787,N,Other Action,",369I(A),11377(A),11364(A),",Felony
126764,200724971,2020/01/12,20012788,Y,Filed,",25620(A),22810G1,22210,",Felony
126765,200725026,2020/01/12,20012791,N,Other Action,",23247(E),14601.2(A),22349(A),",Misdemeanor
126766,200723882,2020/01/12,20012794,Y,Filed,",459,236,12022B1,211,211,459,12022B1,236,236,664/211,209(B)1,211,211,211,664/211,236,12022B1,664/459,211,12022B1,459,211,459,236,",Felony
126767,200725305,2020/01/12,20012798,Y,Filed,",25850(A),25400A1,11357(A),",Misdemeanor
126768,200725305,2020/01/12,20012799,Y,Filed,",25400A1,24400(B),30305A1,11357(A),32310(A),25850(A),14601.1(A),33215,",Felony
126769,200725537,2020/01/12,20012800,N,Other Action,",12500(A),496D,10851(A),",Felony
126770,200723600,2020/01/12,20012801,Y,Filed,",10851(A),14601.1(A),487(D)1,148(A)1,496D(A),",Felony
126771,200725333,2020/01/12,20012803,Y,Filed,",243(E)1,",Misdemeanor
126772,200725474,2020/01/12,20012805,Y,Filed,",245(A)4,",Felony
126773,200694829,2020/01/12,20012753,N,Discharge Only,",182(A)1,459,",Felony
126774,200694829,2020/01/12,20012754,N,Discharge Only,",182(A)1,459,",Felony
126775,200706985,2020/01/12,20012755,Y,Filed,",459,182(A)1,",Felony
126776,200723531,2020/01/12,20012756,Y,Filed,",459,",Felony
126777,200723581,2020/01/12,20012757,N,Discharge Only,",166(A)4,",Misdemeanor
126795,200724329,2020/01/12,20012810,N,Discharge Only,",664/211,422,",Felony
126820,Z20201202-20012808,2020/01/12,20012808,N,Discharge Only,",NOTINTBL,459,594B2A,NOTINTBL,626.10A,466,",Felony
126822,200725220,2020/01/12,20012802,N,Discharge Only,",591.5,273.5(A),",Felony
126824,200725521,2020/01/12,20012804,Y,Filed,",422,273.5(A),487(A),",Felony
126838,200725402,2020/01/12,20012797,N,Discharge Only,",273.5(A),",Felony
126853,200721955,2020/01/12,20012814,Y,Filed,",22810G1,",Misdemeanor
118515,200005094,2020/02/01,20000148,N,Other Action,",21651(A),12500(A),",Misdemeanor
118517,200005129,2020/02/01,20000151,Y,Filed,",23920,25850(A),25400A1,25850(A),26708.5A,25400A1,",Felony
118519,200005254,2020/02/01,20000154,N,Discharge Only,",245(A)4,",Felony
118537,200002799,2020/02/01,20000085,N,Other Action,",11364(A),",Misdemeanor
118538,Z20200102-20000086,2020/02/01,20000086,N,Discharge Only,",466.5(A),10851(A),466.5(A),496D(A),12500(A),",Felony
118540,200002830,2020/02/01,20000089,N,Other Action,",5200(A),14601.1(A),",Misdemeanor
118541,190905722,2020/02/01,20000091,Y,Filed,",211,",Felony
118542,200002777,2020/02/01,20000094,Y,Filed,",29900A1,25850(A),25400A1,30305A1,29800A1,25400A1,25850(A),25400A1,25850(A),11350(A),5200(A),11377(A),25850(A),11370.1(A),25850(A),25400A1,",Felony
118543,Z20200102-20000095,2020/02/01,20000095,Y,Filed,",23152(A),422,69(A),23152(B),14601.2(A),",Felony
118544,190976080,2020/02/01,20000101,Y,Filed,",459,",Felony
118545,Z20200102-20000103,2020/02/01,20000103,N,Discharge Only,",11364(A),602(M),",Misdemeanor
118546,Z20200102-20000104,2020/02/01,20000104,N,Discharge Only,",11364(A),602(M),",Misdemeanor
118548,200003151,2020/02/01,20000109,N,Discharge Only,",422,417(A)1,",Felony
118549,200004046,2020/02/01,20000110,N,Discharge Only,",4573,",Felony
118550,200003139,2020/02/01,20000112,Y,Filed,",11351.5,11351,11378,11351,11364(A),",Felony
118551,200003656,2020/02/01,20000113,N,Discharge Only,",21310,466,496(A),459,",Misdemeanor
118552,200003606,2020/02/01,20000115,N,Other Action,",11377(A),11364(A),",Misdemeanor
118553,200003173,2020/02/01,20000116,N,Discharge Only,",21310,",Felony
118554,Z20200102-20000117,2020/02/01,20000117,N,Discharge Only,",22520.5A,21960(A),2800(A),",Misdemeanor
118555,200004319,2020/02/01,20000125,Y,Filed,",273.6(A),",Misdemeanor
118556,200044381,2020/02/01,20000127,N,Discharge Only,",22810(A),12022.1,487(A),",Felony
118557,200003189,2020/02/01,20000128,Y,Filed,",NOTINTBL,148(A)1,459,",Felony
118559,200000017,2020/02/01,20000136,Y,Filed,",23152(B),23152(A),",Misdemeanor
118560,200004422,2020/02/01,20000138,Y,Filed,",11352(A),11351,11351.5,11352(A),",Felony
118561,200604864,2020/02/01,20000139,N,Discharge Only,",664/211,",Felony
118564,200005157,2020/02/01,20000146,N,Other Action,",10852,490.2(A),",Misdemeanor
118604,190996445,2020/02/01,20000135,N,Discharge Only,",664/187A,29800A1,",Felony
118605,200005191,2020/02/01,20000137,Y,Filed,",273.6(A),",Misdemeanor
118610,200012992,2020/02/01,20000309,N,Other Action,",290.012A,290.011A,290.015A,290.015A,",Felony
118698,200004193,2020/02/01,20000126,N,Discharge Only,",25400A1,25850(A),496(A),",Felony
118725,200004018,2020/02/01,20000123,Y,Filed,",565,148(A)1,530.5(A),529(A)3,530.5(E),NOTINTBL,",Felony
119449,210003389,2020/02/01,21000067,N,Discharge Only,",273D(A),273.5(A),",Felony
119452,210003878,2020/02/01,21000069,N,Discharge Only,",186.22A,29800A1,",Felony
119458,190887374,2020/02/02,20001790,Y,Filed,",187(A),245(A)(1),",Felony
119459,200052669,2020/02/02,20001157,Y,Filed,",490.2(A),148.9(A),166(A)4,",Misdemeanor
119465,200082945,2020/02/02,20001812,Y,Filed,",25850(A),236,2800.4,2800.2A,20002(A),664/187A,664/187A,246,25400A1,148(A)1,664/187A,243(E)1,459,",Felony
119484,200085808,2020/02/02,20001840,Y,Filed,",12022.1,182(A)1,459,",Felony
119491,200083012,2020/02/02,20001797,N,Discharge Only,",245(A)1,594(B)1,594(B)1,273.5(A),22810G1,",Felony
119494,200082672,2020/02/02,20001804,N,Discharge Only,",245(A)1,166(A)4,273D(A),245(A)1,",Felony
119495,200081549,2020/02/02,20001778,N,Discharge Only,",273.5(A),422,236,",Felony
119496,200081674,2020/02/02,20001786,Y,Filed,",236,422,273.5(A),243(A),",Felony
119516,200081486,2020/02/02,20001773,N,Discharge Only,",459,",Felony
119518,200000177,2020/02/02,20001777,Y,Filed,",12500(A),23152(A),23152(B),",Misdemeanor
119519,200081442,2020/02/02,20001781,N,Other Action,",245(A)1,148.9(A),",Felony
119520,200081464,2020/02/02,20001782,Y,Filed,",22350,11350(A),NOTINTBL,14601.4A,23153(G),11364(A),",Felony
119521,200081668,2020/02/02,20001784,N,Discharge Only,",290.011A,148.9(A),",Misdemeanor
119522,200081668,2020/02/02,20001785,Y,Filed,",459,",Felony
119523,200081856,2020/02/02,20001787,N,Discharge Only,",417(A)1,459,245(A)1,422,236,",Felony
119524,200081715,2020/02/02,20001788,Y,Filed,",664/187A,148(A)1,273.5(A),",Felony
119525,200082462,2020/02/02,20001791,Y,Filed,",594(B)1,11364(A),",Felony
119526,200082412,2020/02/02,20001792,Y,Filed,",459,",Felony
119527,200081743,2020/02/02,20001793,N,Discharge Only,",422,NOTINTBL,417(A)1,211,496(A),422,242,417(A)1,",Felony
119528,200082600,2020/02/02,20001794,Y,Filed,",490.2(A),148.9(A),",Misdemeanor
119529,200082008,2020/02/02,20001795,N,Other Action,",11377(A),",Misdemeanor
119530,200083822,2020/02/02,20001798,N,Other Action,",211,",Felony
119531,200083216,2020/02/02,20001799,N,Discharge Only,",243(E)1,",Misdemeanor
119532,200081878,2020/02/02,20001805,N,Other Action,",16028(A),496D(A),10851(A),11377(A),113623A4,12500(A),",Felony
119533,Z20200203-20001806,2020/02/02,20001806,Y,Filed,",25400A1,23152(A),23152(B),29800A1,",Felony
120352,Z20200302-20003256,2020/02/03,20003256,Y,Filed,",23152(B),23152(A),",Misdemeanor
120353,Z20200302-20003257,2020/02/03,20003257,Y,Filed,",23152(A),23152(B),",Misdemeanor
120356,200156299,2020/02/03,20003260,N,Discharge Only,",211,",Felony
120359,200156487,2020/02/03,20003262,N,Discharge Only,",245(A)4,",Felony
120360,200156562,2020/02/03,20003264,Y,Filed,",594(B)1,",Misdemeanor
120361,200156653,2020/02/03,20003265,N,Discharge Only,",273.6(A),",Misdemeanor
120362,200156813,2020/02/03,20003267,N,Other Action,",372,11350(A),",Misdemeanor
120363,200156506,2020/02/03,20003268,N,Discharge Only,",NOTINTBL,453(A),",Felony
120364,200156647,2020/02/03,20003271,N,Discharge Only,",243(D),368(B)1,",Felony
120365,200157015,2020/02/03,20003275,Y,Filed,",20002(A),20002(A),245(A)1,20002(A),",Felony
120366,200158182,2020/02/03,20003282,N,Discharge Only,",273A(A),",Felony
120367,200158223,2020/02/03,20003283,N,Discharge Only,",273.6(A),",Misdemeanor
120368,200158803,2020/02/03,20003285,Y,Filed,",594B2A,243(E)1,",Misdemeanor
120369,200157720,2020/02/03,20003286,Y,Filed,",459,22107,459,459,594(B)1,",Felony
120372,200128997,2020/02/03,20003274,Y,Filed,",273.5(A),182(A)1,242,245(A)4,NOTINTBL,273.6(A),",Misdemeanor
120377,200159328,2020/02/03,20003298,Y,Filed,",594(B)1,",Felony
120539,200158198,2020/02/03,20003278,Y,Filed,",487(A),",Misdemeanor
120611,190783960,2020/02/03,20003679,Y,Filed,",32,",Felony
121015,200218952,2020/02/04,20004379,N,Discharge Only,",273.5(A),245(A)1,",Felony
121016,200219091,2020/02/04,20004380,N,Discharge Only,",243(E)1,",Misdemeanor
121017,200219063,2020/02/04,20004381,Y,Filed,",182(A)1,459,",Felony
121018,200219126,2020/02/04,20004382,Y,Filed,",664/187A,245(A)4,",Felony
121019,200219063,2020/02/04,20004383,Y,Filed,",459,487(A),",Felony
121020,200219063,2020/02/04,20004384,Y,Filed,",182(A)1,459,",Felony
121021,200219110,2020/02/04,20004385,Y,Filed,",NOTINTBL,148(A)1,459,",Felony
121022,200219132,2020/02/04,20004386,Y,Filed,",459,",Felony
121023,Z20200402-20004388,2020/02/04,20004388,Y,Filed,",368(B)1,243(D),245(A)4,245(A)4,211,",Felony
121024,200140311,2020/02/04,20004391,Y,Filed,",459,496(A),487(A),",Felony
121025,200219615,2020/02/04,20004392,Y,Filed,",245(A)1,",Felony
121026,200212540,2020/02/04,20004393,Y,Filed,",466,459,",Felony
121027,200219518,2020/02/04,20004396,N,Discharge Only,",459,",Felony
121028,200219869,2020/02/04,20004397,Y,Filed,",11350(A),11351.5,166(A)4,",Felony
121029,200219881,2020/02/04,20004402,Y,Filed,",148(A)1,470(B),182(A)1,484G(A),",Misdemeanor
121030,200211354,2020/02/04,20004404,N,Discharge Only,",487(A),",Felony
121031,200220430,2020/02/04,20004405,Y,Filed,",243(E)1,",Misdemeanor
121032,200220515,2020/02/04,20004406,Y,Filed,",496D,14601.1(A),11364(A),10851(A),148(A)1,",Felony
121033,200220151,2020/02/04,20004407,Y,Filed,",422,422,",Felony
121034,200213413,2020/02/04,20004408,N,Discharge Only,",496D,11364(A),10851(A),",Felony
121035,200220612,2020/02/04,20004410,Y,Filed,",242,453(A),451(B),459,",Felony
121039,200220450,2020/02/04,20004405,N,Filed,",243(E)1,",Misdemeanor
121597,Z20200506-02522119,2020/02/04,2522119,Y,Filed,",2022(B)F,4573,",Felony
121678,200271574,2020/02/05,20005265,N,Other Action,",459,",Felony
121679,200271217,2020/02/05,20005266,N,Discharge Only,",25400A1,25850(A),",Felony
121680,200271217,2020/02/05,20005267,N,Discharge Only,",25400A1,25850(A),29800A1,",Felony
121681,200271552,2020/02/05,20005268,Y,Filed,",664/187A,245(A)1,NOTINTBL,",Felony
121687,Z20200502-20005270,2020/02/05,20005270,N,Discharge Only,",11351,11350(A),",Felony
121688,Z20200502-20005271,2020/02/05,20005271,N,Discharge Only,",NOTINTBL,23152(A),11550(A),23152(B),",Felony
121689,200271104,2020/02/05,20005272,Y,Filed,",496D(A),182(A)1,459,10851(A),10851(A),",Felony
121690,200271687,2020/02/05,20005273,N,Discharge Only,",243.4E1,664286C2,236,220(A)1,664261A1,",Felony
121691,200000575,2020/02/05,20005274,N,Discharge Only,",11377(A),23152(F),",Misdemeanor
121692,200271665,2020/02/05,20005276,N,Discharge Only,",23152(F),12500(A),",Misdemeanor
121693,200271847,2020/02/05,20005277,N,Discharge Only,",369I(B),602(M),166(A)4,",Misdemeanor
121694,200271950,2020/02/05,20005278,N,Discharge Only,",245(A)1,647(F),",Felony
121695,200270601,2020/02/05,20005281,N,Other Action,",466,466,10851(A),496D(A),466.5(A),466,466,12500(A),466,466,148.9(A),14601.1(A),",Felony
121696,200272607,2020/02/05,20005283,Y,Filed,",211,",Felony
121697,200272572,2020/02/05,20005285,Y,Filed,",11375B1,11378,11351,",Felony
121698,200254213,2020/02/05,20005286,Y,Filed,",NOTINTBL,459,459,496(A),",Felony
121699,200272538,2020/02/05,20005287,Y,Filed,",25850(A),32310(A),29900A1,32310(A),25850(A),29900A1,",Felony
121700,200272635,2020/02/05,20005289,Y,Filed,",20001(A),",Felony
121701,200272663,2020/02/05,20005294,Y,Filed,",NOTINTBL,NOTINTBL,11375B1,11378,11351.5,166(A)4,11351,11351,",Felony
121702,200272663,2020/02/05,20005295,Y,Filed,",11351,11378,",Felony
121703,200272613,2020/02/05,20005300,Y,Filed,",496(A),31,11364(A),66410852,148(A)1,530.5(A),",Felony
121711,200272754,2020/02/05,20005291,Y,Filed,",273.5(A),",Felony
121712,200272657,2020/02/05,20005290,N,Discharge Only,",273.5(A),",Felony
121716,200272594,2020/02/05,20005301,Y,Filed,",215(A),496(A),211,182(A)1,",Felony
121825,200100826,2020/02/05,20005645,Y,Filed,",459,459,",Felony
122417,200272663,2020/02/05,20005292,Y,Filed,",11351,11351,NOTINTBL,NOTINTBL,",Felony
122433,200138134,2020/02/05,20007183,Y,Filed,",459,",Felony
122448,200272550,2020/02/05,20005282,Y,Filed,",12022.1,496D(A),11364(A),10851(A),",Felony
122464,200333497,2020/02/06,20006446,N,Discharge Only,",594(B)1,",Felony
122465,Z20200602-20006447,2020/02/06,20006447,N,Discharge Only,",2800.1A,",Misdemeanor
122466,200333403,2020/02/06,20006448,Y,Filed,",NOTINTBL,182(A)1,459,NOTINTBL,",Felony
122496,200335302,2020/02/06,20006477,Y,Filed,",11379(A),11378,11351,166(A)4,182(A)1,11351,",Felony
122497,200335302,2020/02/06,20006478,Y,Filed,",11351,11379(A),11351,182(A)1,166(A)1,11378,",Felony
122498,200335437,2020/02/06,20006479,N,Discharge Only,",5200(A),10851(A),496D,14601.1(A),",Felony
122499,200335471,2020/02/06,20006480,N,Other Action,",459,496(A),NOTINTBL,",Felony
122500,200355471,2020/02/06,20006483,N,Discharge Only,",459,NOTINTBL,",Felony
122501,200335415,2020/02/06,20006484,N,Discharge Only,",664/459,NOTINTBL,182(A)1,25850(A),NOTINTBL,",Felony
122502,200335415,2020/02/06,20006485,N,Discharge Only,",25400A1,182(A)1,NOTINTBL,NOTINTBL,29800A1,664/459,",Felony
122503,350000415,2020/02/06,20006486,N,Discharge Only,",148.9(A),NOTINTBL,182(A)1,664/459,NOTINTBL,25850(A),",Felony
122507,200335211,2020/02/06,20006492,Y,Filed,",220(A)1,207(A),",Felony
122543,200333271,2020/02/06,20006451,Y,Discharge Only,",NOTINTBL,10851(A),496(A),496D(A),",Felony
122550,200319340,2020/02/06,20006469,N,Other Action,",451(B),451(D),453(A),243(E)1,422,273.6(A),",Felony
122561,200322519,2020/02/06,20006456,N,Discharge Only,",NOTINTBL,11377(A),466,496D(A),NOTINTBL,12500(A),10851(A),",Felony
122562,200322519,2020/02/06,20006457,N,Discharge Only,",NOTINTBL,NOTINTBL,",Misdemeanor
122563,200334401,2020/02/06,20006459,Y,Filed,",11351.5,11352(A),11351,11351,182(A)1,11378,11351,",Felony
122564,200334401,2020/02/06,20006461,Y,Discharge Only,",11351.5,11351,11378,11352(A),182(A)1,11351,11351,",Felony
122565,200334564,2020/02/06,20006464,Y,Filed,",11352(A),21810,11378,11351,",Felony
122566,200334194,2020/02/06,20006465,N,Discharge Only,",211,594(B)1,242,",Felony
122567,200334665,2020/02/06,20006466,Y,Filed,",602(M),459.5(A),",Misdemeanor
122568,200334031,2020/02/06,20006470,Y,Filed,",10851(A),NOTINTBL,12500(A),21461(A),496(B),",Felony
122569,200334871,2020/02/06,20006472,N,Other Action,",602(I),",Misdemeanor
122570,200329913,2020/02/06,20006473,N,Discharge Only,",148(A)1,594(B)1,7.2.13A1,",Felony
122571,200334934,2020/02/06,20006474,N,Discharge Only,",245(A)1,",Felony
122572,200335001,2020/02/06,20006475,N,Discharge Only,",243(E)1,422,236,",Felony
122573,200335227,2020/02/06,20006476,Y,Filed,",4530(A),451(D),",Felony
122583,200333760,2020/02/06,20006467,Y,Filed,",148(A)1,459,",Felony
123099,200333635,2020/02/06,20006458,Y,Filed,",594(B)1,664/459,",Misdemeanor
123224,200334417,2020/02/06,20006460,Y,Filed,",11351,",Felony
123264,200394988,2020/02/07,20007504,N,Discharge Only,",466,10851(A),496D,",Felony
123265,200395027,2020/02/07,20007506,N,Discharge Only,",496(A),182(A)1,459,",Felony
123266,200395027,2020/02/07,20007507,N,Discharge Only,",182(A)1,459,",Felony
123268,200395851,2020/02/07,20007514,N,Discharge Only,",166(A)4,",Misdemeanor
123269,200395817,2020/02/07,20007515,N,Discharge Only,",459,12022.1,6641085A,",Felony
123270,200393792,2020/02/07,20007516,N,Discharge Only,",166(A)4,594B2A,",Misdemeanor
123271,200396144,2020/02/07,20007517,Y,Filed,",11352(A),11351,11375B1,11351,",Felony
123272,200396003,2020/02/07,20007518,Y,Filed,",11351,11352(A),",Felony
123273,200395992,2020/02/07,20007519,Y,Filed,",487(A),NOTINTBL,182(A)1,496(A),",Felony
123274,200395992,2020/02/07,20007520,N,Discharge Only,",487(A),NOTINTBL,182(A)1,",Felony
123275,200395992,2020/02/07,20007521,N,Other Action,",487(A),NOTINTBL,182(A)1,",Felony
123276,200247177,2020/02/07,20007522,Y,Filed,",192(B),245(A)4,",Felony
123277,200396398,2020/02/07,20007523,N,Discharge Only,",243(E)1,",Misdemeanor
123278,200396508,2020/02/07,20007526,N,Other Action,",NOTINTBL,10851(A),148.9(A),",Felony
123279,200396956,2020/02/07,20007529,N,Discharge Only,",466,496D(A),10851(A),14601.1(A),",Felony
123282,200394950,2020/02/07,20007508,Y,Filed,",14601.1(A),23152(F),",Misdemeanor
123283,200395196,2020/02/07,20007509,Y,Filed,",166(A)4,",Misdemeanor
123285,200395782,2020/02/07,20007513,Y,Filed,",496(A),166(A)4,",Felony
123324,200396285,2020/02/07,20007524,N,Discharge Only,",273.5(A),",Felony
123331,200372116,2020/02/07,20007536,N,Discharge Only,",10851(A),496D(A),",Felony
123359,200346564,2020/02/07,20007527,N,Discharge Only,",273.6(A),",Misdemeanor
123363,200387660,2020/02/07,20007543,Y,Discharge Only,",245(A)1,273.5(A),",Felony
123530,200039495,2020/02/07,20007508,N,Filed,",23152(F),23152(A),23152(B),14601.1(A),",Misdemeanor
124003,Z20200703-20007531,2020/02/07,20007531,Y,Filed,",23152(B),23152(A),",Misdemeanor
124021,Z20200802-20008537,2020/02/08,20008537,Y,Filed,",23152(B),23152(A),",Misdemeanor
124022,200461468,2020/02/08,20008539,Y,Filed,",496D(A),453(A),451(D),",Felony
124023,Z20200802-20008540,2020/02/08,20008540,Y,Filed,",23152(B),23152(A),",Misdemeanor
124024,200461509,2020/02/08,20008541,Y,Filed,",245(A)4,203,245(A)4,12022.7A,245(A)1,245(A)1,",Felony
124025,Z20200802-20008542,2020/02/08,20008542,N,Other Action,",166(A)4,12500(A),166(A)4,4000(A),",Misdemeanor
124026,200461634,2020/02/08,20008543,N,Other Action,",NOTINTBL,166(A)4,11364(A),",Misdemeanor
124027,200427523,2020/02/08,20008545,N,Discharge Only,",496D(A),10851(A),",Felony
124028,200462353,2020/02/08,20008548,N,Discharge Only,",240,594(B)1,NOTINTBL,",Felony
124029,200462648,2020/02/08,20008549,N,Discharge Only,",236,236,273.5(A),",Felony
124030,200462870,2020/02/08,20008551,Y,Filed,",NOTINTBL,166(A)4,451(C),",Felony
124031,200462858,2020/02/08,20008554,N,Other Action,",273.6(A),273.6(A),",Misdemeanor
124032,Z20200803-20008555,2020/02/08,20008555,N,Discharge Only,",23152(A),23152(B),",Misdemeanor
124713,Z20201007-20010827,2020/02/08,20010827,Y,Filed,",29815(A),29800A1,",Felony
124726,Z20200902-02523540,2020/02/09,2523540,Y,Filed,",368(B)1,",Felony
124727,200527468,2020/02/09,20009599,N,Discharge Only,",459,594(B)1,",Felony
124728,200452138,2020/02/09,20009600,Y,Filed,",20001(A),21453(A),",Felony
124729,200527402,2020/02/09,20009602,Y,Filed,",273A(A),",Felony
124731,200527537,2020/02/09,20009605,Y,Filed,",236,207(A),",Felony
124732,200528165,2020/02/09,20009608,N,Other Action,",11364(A),",Misdemeanor
124733,200499049,2020/02/09,20009609,Y,Filed,",451(D),453(A),455,",Felony
124734,200423719,2020/02/09,20009612,Y,Filed,",20002(A),NOTINTBL,10851(A),",Felony
124735,200528773,2020/02/09,20009614,N,Discharge Only,",496D(A),10851(A),",Felony
124736,200528529,2020/02/09,20009615,Y,Filed,",11375B1,11375B1,",Felony
